Time,N,Seed,Model,Value
30,10,34,intervention,0.05951938154862951
30,30,34,intervention,0.18441890758055937
33,10,34,intervention,0.00958295235075997
33,30,34,intervention,0.00302443827350471
36,10,34,intervention,-0.0430193479402023
36,30,34,intervention,0.02107519031824625
39,10,34,intervention,-0.0013182482512416
39,30,34,intervention,0.00540290903533031
42,10,34,intervention,-0.02388878668676189
42,30,34,intervention,0.01123786943433088
45,10,34,intervention,0.00694960592802371
45,30,34,intervention,-0.01946559687168078
48,10,34,intervention,0.00236593222776341
48,30,34,intervention,0.00446198832334055
0,10,35,intervention,0.3918627101504472
0,30,35,intervention,0.7739618035321895
3,10,35,intervention,0.3795992543850219
3,30,35,intervention,0.7750722860013862
6,10,35,intervention,0.26641056681993175
6,30,35,intervention,0.7210113217647595
9,10,35,intervention,0.20462794193381192
9,30,35,intervention,0.6339445683749699
12,10,35,intervention,0.38836477149155
12,30,35,intervention,0.5832963558995021
15,10,35,intervention,0.15350220680343044
15,30,35,intervention,0.5925687134571621
18,10,35,intervention,0.3451984097645753
18,30,35,intervention,0.5302922069186261
21,10,35,intervention,0.33751574861757705
21,30,35,intervention,0.39318132574465414
24,10,35,intervention,0.1726524088399881
24,30,35,intervention,0.3503682731088453
27,10,35,intervention,0.04988416131527262
27,30,35,intervention,0.27692306698218
30,10,35,intervention,0.03387940161991444
30,30,35,intervention,0.3865897830704523
33,10,35,intervention,-0.01142453079893185
33,30,35,intervention,0.09021325427193352
36,10,35,intervention,-0.09630740822493968
36,30,35,intervention,-0.01572795976282446
39,10,35,intervention,-0.05392637467071306
39,30,35,intervention,-0.05459327089703054
42,10,35,intervention,0.04951879013331746
42,30,35,intervention,0.03756432516753745
45,10,35,intervention,0.00212837967276974
45,30,35,intervention,0.01645830584031704
48,10,35,intervention,0.03434996959455028
48,30,35,intervention,0.00689529582490678
0,10,36,intervention,0.24593161019623844
0,30,36,intervention,0.6283755106338382
3,10,36,intervention,0.20126506764453805
3,30,36,intervention,0.6087429381652886
6,10,36,intervention,0.3007677603104576
6,30,36,intervention,0.6639347788064471
9,10,36,intervention,0.3211557129503137
9,30,36,intervention,0.58164473421073
12,10,36,intervention,0.32178634201908884
12,30,36,intervention,0.4237169787912977
15,10,36,intervention,0.25668263814117087
15,30,36,intervention,0.4228587266010496
18,10,36,intervention,0.21896535269855152
18,30,36,intervention,0.4916466630663944
21,10,36,intervention,0.21166493717483673
21,30,36,intervention,0.4034594558147597
24,10,36,intervention,0.20289484763344737
24,30,36,intervention,0.3519038419348121
27,10,36,intervention,0.18299255597242345
27,30,36,intervention,0.33090204706252246
30,10,36,intervention,0.09265208471664656
30,30,36,intervention,0.2470374702462849
33,10,36,intervention,0.11337256817937458
33,30,36,intervention,0.19337233428331344
36,10,36,intervention,0.02006385753794021
36,30,36,intervention,0.085353931301617475
39,10,36,intervention,0.00741629911869349
39,30,36,intervention,0.06866045291208545
42,10,36,intervention,0.091802156991808
42,30,36,intervention,0.12765433228418524
45,10,36,intervention,0.07688438962730088
45,30,36,intervention,0.139728887803898
48,10,36,intervention,0.14082370960386345
48,30,36,intervention,0.13989679322346696
0,10,37,intervention,0.21247817494395743
0,30,37,intervention,0.3842135956964759
3,10,37,intervention,0.16917098191152924
3,30,37,intervention,0.36340223514845105
6,10,37,intervention,0.13113281659211187
6,30,37,intervention,0.3457282108905688
9,10,37,intervention,0.10393330827660366
9,30,37,intervention,0.25435789623870914
12,10,37,intervention,0.13675299982339206
12,30,37,intervention,0.2136529268337324
15,10,37,intervention,0.1608175864573614
15,30,37,intervention,0.2563963890641793
18,10,37,intervention,0.1781385605883656
18,30,37,intervention,0.26486354049633604
21,10,37,intervention,0.00862029050039915
21,30,37,intervention,0.14075621229948876
24,10,37,intervention,0.09178415271147032
24,30,37,intervention,0.15564123020582776
27,10,37,intervention,0.03657388727630888
27,30,37,intervention,0.14723480810803946
30,10,37,intervention,0.0126245403423429
30,30,37,intervention,0.11420475941598628
33,10,37,intervention,0.10653579418348388
33,30,37,intervention,0.094532189455301
36,10,37,intervention,-0.00468145874448678
36,30,37,intervention,-0.02587595139530436
39,10,37,intervention,0.0454719547904764
39,30,37,intervention,0.01051986931010579
42,10,37,intervention,0.01002560491934597
42,30,37,intervention,0.04107174285824856
45,10,37,intervention,-0.02364329157778614
45,30,37,intervention,-0.00528411112299846
48,10,37,intervention,0.01767250166332666
48,30,37,intervention,0.02870159114436402
0,10,38,intervention,0.12176915117720162
0,30,38,intervention,0.32702223475032155
3,10,38,intervention,0.11219869498416234
3,30,38,intervention,0.31872742961507705
6,10,38,intervention,0.04852835824877387
6,30,38,intervention,0.33938070986364194
9,10,38,intervention,0.0794522604460652
9,30,38,intervention,0.23416889484355655
12,10,38,intervention,0.08306505290243256
12,30,38,intervention,0.21810107214382157
15,10,38,intervention,0.11224459439447178
15,30,38,intervention,0.26024671242109965
18,10,38,intervention,0.10861214277629072
18,30,38,intervention,0.2174274434467416
21,10,38,intervention,0.1051686136814846
21,30,38,intervention,0.19352639218044507
24,10,38,intervention,0.02011259959197493
24,30,38,intervention,0.1220229421736871
27,10,38,intervention,0.04485939319223228
27,30,38,intervention,0.09991744199501044
30,10,38,intervention,0.02526758451090935
30,30,38,intervention,0.10394336986941416
33,10,38,intervention,-0.03060121134211796
33,30,38,intervention,0.04992363036857849
36,10,38,intervention,-0.0128324166264242
36,30,38,intervention,-0.01909428092683601
39,10,38,intervention,-0.06651414040273226
39,30,38,intervention,-0.06103246296046504
42,10,38,intervention,-0.06809645292412088
42,30,38,intervention,-0.02934633576840356
45,10,38,intervention,-0.0494765235714933
45,30,38,intervention,-0.07421091614155281
48,10,38,intervention,-0.03949028709754857
48,30,38,intervention,-0.0388918524887189
0,10,39,intervention,0.17832703464781474
0,30,39,intervention,0.5162922122295791
3,10,39,intervention,0.1863620430282336
3,30,39,intervention,0.566939456862199
6,10,39,intervention,0.31395416471212195
6,30,39,intervention,0.5734175617366543
9,10,39,intervention,0.15309131173567322
9,30,39,intervention,0.40588051324744723
12,10,39,intervention,0.1732365720419778
12,30,39,intervention,0.4211529247806713
15,10,39,intervention,0.2178880085433899
15,30,39,intervention,0.4655315812766146
18,10,39,intervention,0.15238643961302606
18,30,39,intervention,0.4277767730456236
21,10,39,intervention,0.0928392914494586
21,30,39,intervention,0.33435084798583253
24,10,39,intervention,0.1673747638394595
24,30,39,intervention,0.27803194795487496
27,10,39,intervention,0.15695306347312954
27,30,39,intervention,0.304003536835413
30,10,39,intervention,0.01533603659310025
30,30,39,intervention,0.21194343794791493
33,10,39,intervention,0.09798828859531926
33,30,39,intervention,0.02287324989162272
36,10,39,intervention,0.05773150421223842
36,30,39,intervention,0.041472330336218687
39,10,39,intervention,-0.01675859885926434
39,30,39,intervention,0.01665039065927884
42,10,39,intervention,0.0555079167891872
42,30,39,intervention,-0.01338758565042894
45,10,39,intervention,-0.00144508089695223
45,30,39,intervention,0.01471542820360373
48,10,39,intervention,0.00214089005507296
48,30,39,intervention,-0.00750466692733992
0,10,4,intervention,0.26610199413763647
0,30,4,intervention,0.4006153371949907
3,10,4,intervention,0.13713388187607362
3,30,4,intervention,0.40828384066096185
6,10,4,intervention,0.12290337994057642
6,30,4,intervention,0.3750377861652466
9,10,4,intervention,0.1393499670616968
9,30,4,intervention,0.2369116848099871
12,10,4,intervention,0.08422684924015811
12,30,4,intervention,0.2734963227203361
15,10,4,intervention,0.08979605501679316
15,30,4,intervention,0.20689382269389625
18,10,4,intervention,0.08890002859783874
18,30,4,intervention,0.20244985507530827
21,10,4,intervention,0.07088602600698003
21,30,4,intervention,0.1404295499503274
24,10,4,intervention,0.07129389851801303
24,30,4,intervention,0.11034177155039532
27,10,4,intervention,0.0740810493190616
27,30,4,intervention,0.12741239417160735
30,10,4,intervention,0.05923991447152937
30,30,4,intervention,0.1603480498259229
33,10,4,intervention,0.00682749128916824
33,30,4,intervention,0.01466165901869719
36,10,4,intervention,0.03902865395941904
36,30,4,intervention,-0.01201479440704289
39,10,4,intervention,-0.02195077985643929
39,30,4,intervention,0.02939769939041468
42,10,4,intervention,-0.0469700187258882
42,30,4,intervention,-0.0059222589160289
45,10,4,intervention,4.4433086302192e-4
45,30,4,intervention,0.01193955126045044
48,10,4,intervention,-0.01227163532383776
48,30,4,intervention,-0.01068451764027857
0,10,40,intervention,0.3470501838571781
0,30,40,intervention,0.6538771709423914
3,10,40,intervention,0.38966711860534314
3,30,40,intervention,0.5887728539464626
6,10,40,intervention,0.25349756759439285
6,30,40,intervention,0.6712774657682057
9,10,40,intervention,0.18311526623855776
9,30,40,intervention,0.48344418268701594
12,10,40,intervention,0.20653710281822568
12,30,40,intervention,0.4798716915399722
15,10,40,intervention,0.2573867532445593
15,30,40,intervention,0.4525910596034337
18,10,40,intervention,0.27748210156085196
18,30,40,intervention,0.4648255440877626
21,10,40,intervention,0.08279868476182732
21,30,40,intervention,0.2672270579761539
24,10,40,intervention,0.14634763646006096
24,30,40,intervention,0.2906884919546024
27,10,40,intervention,0.12501586304557044
27,30,40,intervention,0.20034395551899217
30,10,40,intervention,0.05638167037556261
30,30,40,intervention,0.19142516283826777
33,10,40,intervention,0.04746737929056933
33,30,40,intervention,0.0784566660753301
36,10,40,intervention,-0.04018975993557409
36,30,40,intervention,-0.00636396885747297
39,10,40,intervention,-0.07917681448046084
39,30,40,intervention,-0.01854916329822419
42,10,40,intervention,0.05304539431532087
42,30,40,intervention,-0.00534867043923895
45,10,40,intervention,-0.00982581143877993
45,30,40,intervention,0.06347567884166777
48,10,40,intervention,0.00787341655889345
48,30,40,intervention,0.00601770455987067
0,10,41,intervention,0.1664548704936158
0,30,41,intervention,0.2886476678382883
3,10,41,intervention,0.08514630725961213
3,30,41,intervention,0.25225500885498997
6,10,41,intervention,0.12291916547690292
6,30,41,intervention,0.24261148094856536
9,10,41,intervention,0.09414225554940264
9,30,41,intervention,0.23922547711272568
12,10,41,intervention,0.06025773244497398
12,30,41,intervention,0.15174409128571545
15,10,41,intervention,0.08140400067229198
15,30,41,intervention,0.1933656847013105
18,10,41,intervention,0.08193673449387552
18,30,41,intervention,0.1958876159275597
21,10,41,intervention,0.10561348612016244
21,30,41,intervention,0.1235359022581374
24,10,41,intervention,0.03655642767941845
24,30,41,intervention,0.13057910870339468
27,10,41,intervention,0.04680518690679642
27,30,41,intervention,0.12074703447442836
30,10,41,intervention,0.02937611876482125
30,30,41,intervention,0.12761873295549542
33,10,41,intervention,0.11203257254377136
33,30,41,intervention,0.0282480183012494
36,10,41,intervention,0.0348233117239816
36,30,41,intervention,0.03111713342793631
39,10,41,intervention,0.03470996427197382
39,30,41,intervention,0.02118017565504398
42,10,41,intervention,0.05685189659928664
42,30,41,intervention,0.03673771549123774
45,10,41,intervention,0.04184969992559476
45,30,41,intervention,0.02688802185842068
48,10,41,intervention,0.00689855798508925
48,30,41,intervention,0.01072766183991856
0,10,42,intervention,0.17641440980144857
0,30,42,intervention,0.33458622705810964
3,10,42,intervention,0.18814497351580073
3,30,42,intervention,0.31443137175543745
6,10,42,intervention,0.13285214040216334
6,30,42,intervention,0.29658912425182926
9,10,42,intervention,0.12135223149984792
9,30,42,intervention,0.255681308120461
12,10,42,intervention,0.10677375766611232
12,30,42,intervention,0.26284565032233653
15,10,42,intervention,0.08774342660722594
15,30,42,intervention,0.22997937945468663
18,10,42,intervention,0.09854605813598774
18,30,42,intervention,0.23883173236254024
21,10,42,intervention,0.10181481188426762
21,30,42,intervention,0.19392493842543615
24,10,42,intervention,0.10838189894169852
24,30,42,intervention,0.11479160002166984
27,10,42,intervention,0.02270296615759436
27,30,42,intervention,0.14905414598769606
30,10,42,intervention,0.12086685318684928
30,30,42,intervention,0.1533231430240982
33,10,42,intervention,0.044980708891032
33,30,42,intervention,0.1109432432854324
36,10,42,intervention,0.05632956239536705
36,30,42,intervention,0.05888562242194447
39,10,42,intervention,0.00100398658003182
39,30,42,intervention,0.04977874806039346
42,10,42,intervention,0.04283944383013802
42,30,42,intervention,0.02210092242699458
45,10,42,intervention,0.01028257664043363
45,30,42,intervention,0.02897496554906573
48,10,42,intervention,0.0029246860527383
48,30,42,intervention,0.05960272893893691
0,10,43,intervention,0.1510923191237691
0,30,43,intervention,0.29496779894588027
3,10,43,intervention,0.06617851808968558
3,30,43,intervention,0.3108355326840085
6,10,43,intervention,0.10677953240306408
6,30,43,intervention,0.29298236681971795
9,10,43,intervention,0.1057772993337693
9,30,43,intervention,0.25345774649891717
12,10,43,intervention,0.07917838881227622
12,30,43,intervention,0.20017708561267145
15,10,43,intervention,0.08562347476921128
15,30,43,intervention,0.2745659360494862
18,10,43,intervention,0.16170566427548175
18,30,43,intervention,0.25137164293700937
21,10,43,intervention,0.04087251625555933
21,30,43,intervention,0.17149305055726316
24,10,43,intervention,0.0104079280635684
24,30,43,intervention,0.120133058756811
27,10,43,intervention,0.09938565690263762
27,30,43,intervention,0.17959706107331802
30,10,43,intervention,0.10771559030153524
30,30,43,intervention,0.0779003918102012
33,10,43,intervention,-0.00824047319564177
33,30,43,intervention,0.06212564413554183
36,10,43,intervention,0.00863956128281129
36,30,43,intervention,0.02585864971337967
39,10,43,intervention,0.02151173864224293
39,30,43,intervention,0.00490840316866563
42,10,43,intervention,-0.02106901974799864
42,30,43,intervention,-0.00588761091947075
45,10,43,intervention,-0.02522548617621464
45,30,43,intervention,0.01672622916143499
48,10,43,intervention,0.02245051066923987
48,30,43,intervention,0.01582855696432241
0,10,44,intervention,0.19307922295717325
0,30,44,intervention,0.3099544358662793
3,10,44,intervention,0.19315349041557292
3,30,44,intervention,0.33866694135411485
6,10,44,intervention,0.1486396707057153
6,30,44,intervention,0.2794957296790532
9,10,44,intervention,0.07611518417153977
9,30,44,intervention,0.24308799813210916
12,10,44,intervention,0.12540329258534794
12,30,44,intervention,0.19149425658798624
15,10,44,intervention,0.15898636780139846
15,30,44,intervention,0.30767110627644084
18,10,44,intervention,0.10452567482566516
18,30,44,intervention,0.15955143702223065
21,10,44,intervention,0.03464529154413517
21,30,44,intervention,0.1584716900681414
24,10,44,intervention,0.04916995640103092
24,30,44,intervention,0.10314306230704776
27,10,44,intervention,0.08250572440695345
27,30,44,intervention,0.15306131417700866
30,10,44,intervention,0.047506202999172
30,30,44,intervention,0.11860285572305825
33,10,44,intervention,0.0289853943237034
33,30,44,intervention,0.11211726628940412
36,10,44,intervention,0.00438375111081835
36,30,44,intervention,0.03281491271756876
39,10,44,intervention,0.06781347581417525
39,30,44,intervention,0.08608312822151139
42,10,44,intervention,0.00869646460421371
42,30,44,intervention,0.06403761489876049
45,10,44,intervention,0.03309076312211382
45,30,44,intervention,0.03543228416139849
48,10,44,intervention,0.02411019566883959
48,30,44,intervention,0.02173989437993908
0,10,45,intervention,0.2507858648705735
0,30,45,intervention,0.5201589731865052
3,10,45,intervention,0.20116351129474952
3,30,45,intervention,0.6427728353531718
6,10,45,intervention,0.2711989614794411
6,30,45,intervention,0.4622278924332566
9,10,45,intervention,0.3097839925505612
9,30,45,intervention,0.47820072969236394
12,10,45,intervention,0.1481303525352817
12,30,45,intervention,0.3854307942393649
15,10,45,intervention,0.15616432114169235
15,30,45,intervention,0.41426399118739465
18,10,45,intervention,0.29011284597715664
18,30,45,intervention,0.4133749792076153
21,10,45,intervention,0.09001958306632235
21,30,45,intervention,0.33585735141970874
24,10,45,intervention,0.11159782905138886
24,30,45,intervention,0.20682079312870577
27,10,45,intervention,0.11247223361634796
27,30,45,intervention,0.21658741477358143
30,10,45,intervention,0.07700784450280378
30,30,45,intervention,0.21158940336230497
33,10,45,intervention,0.02839953586314107
33,30,45,intervention,0.09028198400501714
36,10,45,intervention,0.04264961589372563
36,30,45,intervention,0.00321439932920132
39,10,45,intervention,0.07234074093972492
39,30,45,intervention,0.08129325835208015
42,10,45,intervention,-0.0245291249839355
42,30,45,intervention,0.01346257489995925
45,10,45,intervention,0.11194643926833749
45,30,45,intervention,0.08273483851838045
48,10,45,intervention,-0.00947240147487226
48,30,45,intervention,0.03793708431360656
0,10,46,intervention,0.10341731193501616
0,30,46,intervention,0.29393127791912443
3,10,46,intervention,0.1165022659103384
3,30,46,intervention,0.3527552245114271
6,10,46,intervention,0.08037259381842628
6,30,46,intervention,0.2679350768351716
9,10,46,intervention,0.09341458840657728
9,30,46,intervention,0.306279958192369
12,10,46,intervention,0.08495016585453116
12,30,46,intervention,0.20927073608739963
15,10,46,intervention,0.13769018718461218
15,30,46,intervention,0.28786067077035876
18,10,46,intervention,0.08235368942361253
18,30,46,intervention,0.24411638459145235
21,10,46,intervention,0.04629691134292846
21,30,46,intervention,0.15191344166642057
24,10,46,intervention,-0.01096805404347646
24,30,46,intervention,0.06892742415722795
27,10,46,intervention,0.0100632136713031
27,30,46,intervention,0.09222992814973212
30,10,46,intervention,0.00777431477170112
30,30,46,intervention,0.04490701211496085
33,10,46,intervention,-0.00730046927928775
33,30,46,intervention,0.0042475118161014
36,10,46,intervention,0.02042608788634664
36,30,46,intervention,-0.02154894208618899
39,10,46,intervention,-0.00298603268523657
39,30,46,intervention,-0.04072926055375143
42,10,46,intervention,-0.02173295860455142
42,30,46,intervention,-0.03440272773889229
45,10,46,intervention,-0.01207642126825054
45,30,46,intervention,0.02572374078799154
48,10,46,intervention,-0.05412641166509162
48,30,46,intervention,0.00428321341465843
0,10,47,intervention,0.22167141005751545
0,30,47,intervention,0.6310548686424868
3,10,47,intervention,0.33844804544270035
3,30,47,intervention,0.6836471080341163
6,10,47,intervention,0.2988318695837691
6,30,47,intervention,0.584876530736023
9,10,47,intervention,0.130421501403428
9,30,47,intervention,0.5524205111911703
12,10,47,intervention,0.2996143383795761
12,30,47,intervention,0.46958088230927375
15,10,47,intervention,0.2259676851083943
15,30,47,intervention,0.5671319956471162
18,10,47,intervention,0.19586030015131609
18,30,47,intervention,0.5235388619965554
21,10,47,intervention,0.17017415723592966
21,30,47,intervention,0.29500637571687194
24,10,47,intervention,0.06488511901039688
24,30,47,intervention,0.22949799691939016
27,10,47,intervention,0.18396913196224185
27,30,47,intervention,0.25740752575680803
30,10,47,intervention,0.0397875951891725
30,30,47,intervention,0.1918734110921188
33,10,47,intervention,-0.11227393253489663
33,30,47,intervention,-0.06896561470702049
36,10,47,intervention,-0.11563617313430012
36,30,47,intervention,-0.19641719729235457
39,10,47,intervention,-0.13577624862752644
39,30,47,intervention,-0.10317957096815968
42,10,47,intervention,-0.0993682673298568
42,30,47,intervention,-0.06948010631649734
45,10,47,intervention,-0.11482051259551666
45,30,47,intervention,-0.13407294183943833
48,10,47,intervention,-0.127644848939478
48,30,47,intervention,-0.14321155280163936
0,10,48,intervention,0.273912716675243
0,30,48,intervention,0.5132220229619309
3,10,48,intervention,0.3337389124176437
3,30,48,intervention,0.553665269803287
6,10,48,intervention,0.2543015841048456
6,30,48,intervention,0.6106741600067067
9,10,48,intervention,0.23463675516505067
9,30,48,intervention,0.4965180835127629
12,10,48,intervention,0.1575741348881962
12,30,48,intervention,0.4864900111427839
15,10,48,intervention,0.25793625522484026
15,30,48,intervention,0.4837192522086555
18,10,48,intervention,0.18198104642225024
18,30,48,intervention,0.462306970418166
21,10,48,intervention,0.04379038033201484
21,30,48,intervention,0.2324081494768448
24,10,48,intervention,0.00673368963631519
24,30,48,intervention,0.1196238486883638
27,10,48,intervention,0.03413389909088649
27,30,48,intervention,0.21798629685391735
30,10,48,intervention,0.15713115726654175
30,30,48,intervention,0.20860200781491875
33,10,48,intervention,-0.05856386721689606
33,30,48,intervention,0.01557810056531792
36,10,48,intervention,-0.09557775323863434
36,30,48,intervention,-0.08927778611853396
39,10,48,intervention,0.08466367686977326
39,30,48,intervention,0.00533271716184129
42,10,48,intervention,0.01941638334177819
42,30,48,intervention,0.02983435577760392
45,10,48,intervention,-0.0385427695280269
45,30,48,intervention,-0.06438297285818946
48,10,48,intervention,-0.01221436557290637
48,30,48,intervention,-0.01735924972264686
0,10,49,intervention,0.31276997297472553
0,30,49,intervention,0.6969998072811897
3,10,49,intervention,0.28878066379222744
3,30,49,intervention,0.7196678294612262
6,10,49,intervention,0.32895196139308575
6,30,49,intervention,0.5594367744168616
9,10,49,intervention,0.329681294039046
9,30,49,intervention,0.5456507883608672
12,10,49,intervention,0.15547028383603262
12,30,49,intervention,0.4761731549377968
15,10,49,intervention,0.15706840615010056
15,30,49,intervention,0.5200234748065177
18,10,49,intervention,0.16271231188142432
18,30,49,intervention,0.4643740978302539
21,10,49,intervention,0.22608712926661753
21,30,49,intervention,0.35347601858982225
24,10,49,intervention,0.08332565409733735
24,30,49,intervention,0.2794577567669716
27,10,49,intervention,0.13359363105013175
27,30,49,intervention,0.38316150273302313
30,10,49,intervention,0.06430880587714248
30,30,49,intervention,0.2284418132380916
33,10,49,intervention,0.07269032012846044
33,30,49,intervention,0.12135095956353648
36,10,49,intervention,0.08253202833509007
36,30,49,intervention,-0.04867627890263888
39,10,49,intervention,-0.05395633751187558
39,30,49,intervention,0.05342543425216108
42,10,49,intervention,-0.00456310089496781
42,30,49,intervention,0.04059175469505158
45,10,49,intervention,0.08284394804879856
45,30,49,intervention,0.01816593088574915
48,10,49,intervention,0.07634745888101219
48,30,49,intervention,0.00394770548667239
0,10,5,intervention,0.17058873757266227
0,30,5,intervention,0.2693585101706509
3,10,5,intervention,0.11163805896555576
3,30,5,intervention,0.2846354269316113
6,10,5,intervention,0.08444100330709506
6,30,5,intervention,0.27308370969569085
9,10,5,intervention,0.11541779137262126
9,30,5,intervention,0.2625828040795829
12,10,5,intervention,0.17471272522694206
12,30,5,intervention,0.24675839893848375
15,10,5,intervention,0.07870626497765842
15,30,5,intervention,0.260546851470768
18,10,5,intervention,0.11007954328076187
18,30,5,intervention,0.2093483094857163
21,10,5,intervention,0.1576617417105368
21,30,5,intervention,0.16727705221311054
24,10,5,intervention,0.09837105647738932
24,30,5,intervention,0.13881466656152056
27,10,5,intervention,0.09198252322741592
27,30,5,intervention,0.11861118727317146
30,10,5,intervention,0.1066192643676317
30,30,5,intervention,0.15713308093559109
33,10,5,intervention,0.05936715914413447
33,30,5,intervention,0.03913700576878642
36,10,5,intervention,0.0470166735712924
36,30,5,intervention,0.06899805570607366
39,10,5,intervention,0.03915836558919168
39,30,5,intervention,0.04545410393360165
42,10,5,intervention,0.0344446019147526
42,30,5,intervention,0.03634471656744959
45,10,5,intervention,0.07822680585860928
45,30,5,intervention,0.03848315365615185
48,10,5,intervention,0.05290526917949533
48,30,5,intervention,0.05938257556538424
0,10,50,intervention,0.1984479206984145
0,30,50,intervention,0.4163310606788158
3,10,50,intervention,0.13559875372221297
3,30,50,intervention,0.4844836483809717
6,10,50,intervention,0.18342971677497105
6,30,50,intervention,0.4530415819335241
9,10,50,intervention,0.13837457252867258
9,30,50,intervention,0.3031303204169579
12,10,50,intervention,0.16188609910397916
12,30,50,intervention,0.34360350861083894
15,10,50,intervention,0.1153617398320304
15,30,50,intervention,0.4048255034223143
18,10,50,intervention,0.2204369346335235
18,30,50,intervention,0.37299070158447073
21,10,50,intervention,0.08189294800351202
21,30,50,intervention,0.26695293058884856
24,10,50,intervention,0.09450914973796598
24,30,50,intervention,0.21904576537562948
27,10,50,intervention,0.01004679100790505
27,30,50,intervention,0.16028832596536066
30,10,50,intervention,0.04224839711162833
30,30,50,intervention,0.17931659040787645
33,10,50,intervention,0.05607494000531339
33,30,50,intervention,0.06516137546960658
36,10,50,intervention,-0.03325604848028676
36,30,50,intervention,0.00888712521017182
39,10,50,intervention,0.04187916440435271
39,30,50,intervention,0.03549137014452468
42,10,50,intervention,0.00834154746792448
42,30,50,intervention,0.00197350529503408
45,10,50,intervention,0.05692011689410631
45,30,50,intervention,-0.03567429189378691
48,10,50,intervention,0.04624514661997209
48,30,50,intervention,-0.01420960366606109
0,10,51,intervention,0.19363051694300412
0,30,51,intervention,0.4415779036640734
3,10,51,intervention,0.16454752170088782
3,30,51,intervention,0.4493620395432206
6,10,51,intervention,0.08284882669157478
6,30,51,intervention,0.433783066008774
9,10,51,intervention,0.098841266261376
9,30,51,intervention,0.3617936768291798
12,10,51,intervention,0.12132231550264942
12,30,51,intervention,0.3172412287800069
15,10,51,intervention,0.06804318207493067
15,30,51,intervention,0.2638623325152333
18,10,51,intervention,0.12642027481532966
18,30,51,intervention,0.29719512415922533
21,10,51,intervention,0.07531840992766521
21,30,51,intervention,0.17341581350042334
24,10,51,intervention,-0.00468902930202312
24,30,51,intervention,0.17479013069905933
27,10,51,intervention,0.0589420972216096
27,30,51,intervention,0.15272463529037733
30,10,51,intervention,0.04570724422707968
30,30,51,intervention,0.10491683549967226
33,10,51,intervention,-0.038527977181027843
33,30,51,intervention,0.06497135369199451
36,10,51,intervention,-0.05123496134436118
36,30,51,intervention,-0.03996045863888628
39,10,51,intervention,-0.01677890900912149
39,30,51,intervention,-0.02081127124830297
42,10,51,intervention,0.0271550339846523
42,30,51,intervention,0.01725440382879953
45,10,51,intervention,0.00177270466380059
45,30,51,intervention,-0.00981635411191678
48,10,51,intervention,-0.08564119313437661
48,30,51,intervention,-0.00171992721195549
0,10,52,intervention,0.306695695692513
0,30,52,intervention,0.6347272383594027
3,10,52,intervention,0.3149996327396619
3,30,52,intervention,0.5297430346074826
6,10,52,intervention,0.21341608684883612
6,30,52,intervention,0.5598849416753566
9,10,52,intervention,0.18575150219647577
9,30,52,intervention,0.45871177805699415
12,10,52,intervention,0.2531174669230306
12,30,52,intervention,0.448548462000995
15,10,52,intervention,0.15247059562744938
15,30,52,intervention,0.46985927689096746
18,10,52,intervention,0.10229686445224356
18,30,52,intervention,0.3852850353919272
21,10,52,intervention,0.13948658625893648
21,30,52,intervention,0.3129657529437017
24,10,52,intervention,0.1234024257235302
24,30,52,intervention,0.22695105470849913
27,10,52,intervention,0.12106496546692676
27,30,52,intervention,0.25588690932385294
30,10,52,intervention,0.13123967954741905
30,30,52,intervention,0.2101475060260339
33,10,52,intervention,-0.02413323214238467
33,30,52,intervention,0.05462236362895187
36,10,52,intervention,-0.00610315511841488
36,30,52,intervention,-0.00840257046136028
39,10,52,intervention,-0.02146737936009953
39,30,52,intervention,-0.00993537410737538
42,10,52,intervention,-0.06192307408731187
42,30,52,intervention,-0.01652354773380335
45,10,52,intervention,-0.02722329555170193
45,30,52,intervention,-0.0697043240688993
48,10,52,intervention,0.07800263310458778
48,30,52,intervention,0.03723695911627745
0,10,53,intervention,0.4606866339720842
0,30,53,intervention,0.8903970683472535
3,10,53,intervention,0.5070799027960128
3,30,53,intervention,0.963986517651909
6,10,53,intervention,0.5481232861110586
6,30,53,intervention,0.9605108460863488
9,10,53,intervention,0.3923943668611297
9,30,53,intervention,0.8789116689007064
12,10,53,intervention,0.5056009439916622
12,30,53,intervention,0.9366310082600382
15,10,53,intervention,0.3252918623681262
15,30,53,intervention,0.8635407758204663
18,10,53,intervention,0.2876383434817081
18,30,53,intervention,0.72990810687027885
21,10,53,intervention,0.3175658160973863
21,30,53,intervention,0.7277759323758712
24,10,53,intervention,0.3421888366404479
24,30,53,intervention,0.4894148306744851
27,10,53,intervention,0.22193372073368964
27,30,53,intervention,0.5806432911385961
30,10,53,intervention,0.26470328489566713
30,30,53,intervention,0.5582502909529101
33,10,53,intervention,0.09670812964290812
33,30,53,intervention,0.2033713657023848
36,10,53,intervention,0.00837613969471955
36,30,53,intervention,0.03851585655210489
39,10,53,intervention,-0.01160335073443796
39,30,53,intervention,0.04087435571070338
42,10,53,intervention,0.06883930578969812
42,30,53,intervention,0.06578121441349435
45,10,53,intervention,-0.02191310549464961
45,30,53,intervention,0.05176569428514876
48,10,53,intervention,-0.10980029590321495
48,30,53,intervention,0.00945538405046177
0,10,54,intervention,0.16578079193927106
0,30,54,intervention,0.38950399448193673
3,10,54,intervention,0.18108460684239747
3,30,54,intervention,0.36430631329246765
