Time,Seed,Model,Value
48,149,control,48166
0,15,control,49284
3,15,control,49246
6,15,control,48475
9,15,control,49207
12,15,control,48677
15,15,control,48786
18,15,control,48706
21,15,control,48887
24,15,control,48675
27,15,control,48807
30,15,control,48865
33,15,control,49142
36,15,control,49195
39,15,control,48844
42,15,control,48994
45,15,control,49068
48,15,control,48672
0,150,control,48790
3,150,control,48354
6,150,control,48320
9,150,control,48625
12,150,control,48671
15,150,control,48342
18,150,control,48245
21,150,control,48599
24,150,control,48702
27,150,control,48381
30,150,control,48285
33,150,control,48437
36,150,control,48465
39,150,control,48606
42,150,control,47988
45,150,control,48399
48,150,control,48259
0,151,control,48407
3,151,control,48168
6,151,control,48136
9,151,control,48634
12,151,control,48564
15,151,control,48432
18,151,control,48357
21,151,control,48934
24,151,control,48753
27,151,control,48750
30,151,control,48635
33,151,control,48997
36,151,control,48289
39,151,control,48727
42,151,control,48889
45,151,control,48629
48,151,control,48890
0,152,control,48450
3,152,control,48223
6,152,control,48261
9,152,control,48672
12,152,control,48607
15,152,control,48290
18,152,control,48501
21,152,control,48229
24,152,control,48524
27,152,control,48643
30,152,control,48973
33,152,control,48664
36,152,control,48436
39,152,control,48474
42,152,control,48387
45,152,control,48267
48,152,control,48589
0,153,control,48596
3,153,control,48589
6,153,control,48203
9,153,control,48438
12,153,control,48771
15,153,control,48355
18,153,control,48284
21,153,control,48235
24,153,control,48172
27,153,control,48068
30,153,control,47915
33,153,control,48651
36,153,control,48656
39,153,control,48423
42,153,control,48043
45,153,control,48296
48,153,control,48482
0,154,control,48763
3,154,control,48505
6,154,control,48190
9,154,control,48389
12,154,control,49216
15,154,control,48558
18,154,control,48648
21,154,control,48440
24,154,control,48802
27,154,control,48464
30,154,control,48655
33,154,control,48753
36,154,control,48666
39,154,control,48424
42,154,control,48137
45,154,control,48191
48,154,control,48574
0,155,control,48257
3,155,control,48615
6,155,control,48624
9,155,control,48486
12,155,control,48164
15,155,control,48172
18,155,control,48640
21,155,control,48973
24,155,control,48876
27,155,control,48677
30,155,control,48445
33,155,control,48331
36,155,control,48202
39,155,control,48323
42,155,control,48196
45,155,control,48271
48,155,control,48342
0,156,control,48737
3,156,control,48949
6,156,control,48645
9,156,control,49018
12,156,control,48731
15,156,control,48346
18,156,control,48660
21,156,control,48787
24,156,control,48845
27,156,control,48433
30,156,control,48264
33,156,control,48594
36,156,control,48719
39,156,control,48748
42,156,control,49039
45,156,control,48397
48,156,control,48690
0,157,control,48430
3,157,control,48886
6,157,control,48287
9,157,control,48189
12,157,control,48849
15,157,control,48486
18,157,control,48406
21,157,control,48855
24,157,control,48711
27,157,control,48450
30,157,control,48595
33,157,control,48570
36,157,control,48309
39,157,control,48282
42,157,control,48486
45,157,control,48184
48,157,control,48486
0,158,control,48523
3,158,control,48554
6,158,control,48597
9,158,control,48635
12,158,control,48874
15,158,control,48450
18,158,control,48992
21,158,control,48384
24,158,control,48939
27,158,control,48430
30,158,control,48425
33,158,control,48639
36,158,control,48547
39,158,control,48374
42,158,control,47853
45,158,control,48801
48,158,control,48368
0,159,control,48843
3,159,control,49246
6,159,control,48723
9,159,control,48802
12,159,control,49359
15,159,control,49117
18,159,control,48998
21,159,control,48831
24,159,control,48920
27,159,control,48577
30,159,control,48806
33,159,control,49134
36,159,control,48864
39,159,control,48620
42,159,control,48995
45,159,control,48744
48,159,control,48873
0,16,control,48899
3,16,control,49079
6,16,control,48662
9,16,control,48696
12,16,control,48600
15,16,control,48752
18,16,control,48636
21,16,control,48964
24,16,control,49130
27,16,control,48989
30,16,control,48925
33,16,control,48451
36,16,control,48790
39,16,control,48711
42,16,control,48442
45,16,control,48846
48,16,control,49175
0,160,control,48573
3,160,control,48867
6,160,control,48834
9,160,control,48862
12,160,control,48894
15,160,control,48588
18,160,control,48468
21,160,control,48733
24,160,control,49064
27,160,control,48829
30,160,control,48248
33,160,control,49114
36,160,control,48868
39,160,control,48499
42,160,control,48763
45,160,control,49018
48,160,control,48773
0,161,control,48077
3,161,control,48227
6,161,control,47869
9,161,control,47864
12,161,control,48153
15,161,control,47493
18,161,control,48404
21,161,control,48048
24,161,control,48140
27,161,control,48278
30,161,control,47931
33,161,control,48316
36,161,control,48104
39,161,control,48379
42,161,control,48001
45,161,control,47803
48,161,control,48311
0,162,control,48301
3,162,control,47672
6,162,control,48199
9,162,control,47929
12,162,control,48426
15,162,control,48070
18,162,control,48088
21,162,control,48483
24,162,control,48470
27,162,control,48157
30,162,control,48681
33,162,control,48482
36,162,control,48419
39,162,control,48116
42,162,control,48656
45,162,control,48359
48,162,control,48375
0,163,control,48896
3,163,control,49051
6,163,control,49041
9,163,control,48978
12,163,control,49353
15,163,control,48605
18,163,control,49119
21,163,control,49231
24,163,control,49030
27,163,control,48735
30,163,control,49225
33,163,control,49025
36,163,control,48828
39,163,control,48346
42,163,control,48938
45,163,control,49165
48,163,control,49324
0,164,control,49407
3,164,control,49413
6,164,control,49320
9,164,control,49249
12,164,control,49323
15,164,control,49267
18,164,control,48922
21,164,control,49701
24,164,control,49788
27,164,control,48649
30,164,control,48604
33,164,control,49013
36,164,control,49439
39,164,control,48930
42,164,control,49195
45,164,control,49293
48,164,control,48882
0,165,control,48015
3,165,control,48232
6,165,control,48306
9,165,control,48022
12,165,control,48421
15,165,control,48061
18,165,control,47881
21,165,control,48446
24,165,control,48157
27,165,control,48250
30,165,control,48218
33,165,control,48696
36,165,control,48576
39,165,control,48340
42,165,control,48415
45,165,control,47984
48,165,control,48688
0,166,control,48842
3,166,control,48421
6,166,control,48500
9,166,control,48330
12,166,control,48475
15,166,control,48813
18,166,control,48504
21,166,control,48012
24,166,control,48823
27,166,control,48498
30,166,control,48073
33,166,control,48665
36,166,control,48275
39,166,control,48442
42,166,control,48346
45,166,control,48742
48,166,control,48055
0,167,control,48430
3,167,control,48844
6,167,control,48414
9,167,control,48569
12,167,control,48962
15,167,control,48843
18,167,control,48273
21,167,control,48929
24,167,control,48893
27,167,control,48399
30,167,control,48597
33,167,control,48321
36,167,control,48765
39,167,control,48293
42,167,control,48395
45,167,control,48740
48,167,control,48544
0,168,control,50022
3,168,control,49601
6,168,control,49436
9,168,control,49754
12,168,control,49599
15,168,control,49515
18,168,control,49517
21,168,control,49905
24,168,control,49759
27,168,control,49716
30,168,control,49190
33,168,control,49827
36,168,control,49832
39,168,control,50016
42,168,control,49915
45,168,control,49597
48,168,control,49941
0,169,control,49521
3,169,control,49402
6,169,control,49104
9,169,control,49272
12,169,control,49098
15,169,control,49306
18,169,control,48778
21,169,control,49158
24,169,control,49628
27,169,control,49143
30,169,control,49374
33,169,control,49120
36,169,control,49124
39,169,control,49109
42,169,control,49243
45,169,control,49443
48,169,control,49498
0,17,control,49765
3,17,control,49551
6,17,control,49315
9,17,control,49919
12,17,control,49596
15,17,control,49760
18,17,control,49308
21,17,control,49184
24,17,control,49575
27,17,control,49177
30,17,control,49167
33,17,control,49440
36,17,control,49651
39,17,control,49606
42,17,control,49082
45,17,control,49319
48,17,control,49472
0,170,control,49082
3,170,control,49108
6,170,control,48516
9,170,control,49224
12,170,control,49331
15,170,control,49121
18,170,control,48882
21,170,control,48696
24,170,control,49476
27,170,control,48774
30,170,control,48861
33,170,control,49291
36,170,control,49332
39,170,control,49178
42,170,control,48983
45,170,control,49395
48,170,control,49383
0,171,control,49446
3,171,control,49515
6,171,control,49201
9,171,control,48913
12,171,control,49395
15,171,control,49106
18,171,control,49330
21,171,control,49414
24,171,control,49495
27,171,control,49326
30,171,control,49691
33,171,control,49555
36,171,control,49356
39,171,control,49376
42,171,control,49237
45,171,control,49603
48,171,control,49528
0,172,control,48889
3,172,control,49042
6,172,control,48617
9,172,control,48905
12,172,control,49079
15,172,control,48831
18,172,control,49267
21,172,control,49117
24,172,control,49676
27,172,control,49153
30,172,control,48754
33,172,control,49148
36,172,control,49694
39,172,control,49158
42,172,control,48875
45,172,control,49162
48,172,control,48899
0,173,control,48268
3,173,control,48031
6,173,control,48369
9,173,control,48445
12,173,control,48462
15,173,control,48495
18,173,control,48149
21,173,control,48229
24,173,control,48206
27,173,control,48282
30,173,control,48427
33,173,control,48073
36,173,control,48029
39,173,control,48369
42,173,control,48537
45,173,control,48750
48,173,control,48151
0,174,control,49021
3,174,control,48911
6,174,control,48303
9,174,control,48798
12,174,control,48917
15,174,control,48928
18,174,control,48679
21,174,control,48577
24,174,control,48586
27,174,control,49004
30,174,control,48958
33,174,control,48802
36,174,control,48811
39,174,control,48415
42,174,control,48258
45,174,control,49025
48,174,control,49090
0,175,control,48496
3,175,control,48574
